# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	234938
#@/user_id	719dad4c-c9d9-4b1c-b8ec-191ba8a2c940
xiao kang 	小康	c=3 d=1 t=201191
xiao ke ai 	小可愛	c=1 d=2.71357e-09 t=234932
xiao ke che 	小客車	c=2 d=1 t=226418
xiao ke lian 	小可憐	c=4 d=8.15422e-63 t=234932
xiao kong 	小孔	c=1 d=5.01032e-47 t=234932
xiao kou 	小口	c=2 d=1.3102e-112 t=234932
xiao kou hong 	小口紅	c=2 d=2.94377e-18 t=234932
xiao ku 	小苦	c=1 d=1 t=152672
xiao kuai 	小塊	c=1 d=1.09258e-71 t=234932
xiao lv 	效率	c=16 d=5.44554e-27 t=234932
xiao lv guan 	小旅館	c=1 d=3.18495e-11 t=234932
xiao mao 	小貓	c=3 d=0.0983535 t=234932
xiao mei 	小妹	c=1 d=1 t=151210
xiao mi 	小米	c=23 d=0.375311 t=234932
xiao mi shou huan 	小米手環	c=1 d=0.00814786 t=234932
xiao ming 	小明	c=1 d=1.11491e-15 t=234932
xiao mu biao 	小目標	c=1 d=4.0946e-143 t=234932
xiao mu gou 	小母狗	c=1 d=1 t=203557
xiao nan hai 	小男孩	c=1 d=1 t=138697
xiao neng 	效能	c=1 d=5.78837e-10 t=234932
xiao nv hai 	小女孩	c=2 d=1 t=215033
xiao nv sheng 	小女生	c=1 d=1 t=145876
xiao peng 	小鵬	c=2 d=1 t=205677
xiao qi che 	小汽車	c=2 d=1 t=213154
xiao qian 	小錢	c=1 d=1.91954e-142 t=234932
xiao qiao 	小瞧	c=1 d=2.91429e-25 t=234932
xiao qu 	小區	c=14 d=0.00359414 t=234932
xiao ri ben 	小日本	c=1 d=7.58287e-128 t=234932
xiao san 	小三	c=1 d=1.03229e-109 t=234932
xiao sha zi 	小傻子	c=3 d=2.77953 t=134977
xiao shao kao 	小燒烤	c=1 d=1.05414e-32 t=234932
xiao shi 	小事	c=2 d=4.03995e-132 t=234932
xiao shi 	小時	c=46 d=0.927743 t=234932
xiao shi 	消失	c=9 d=0.0105672 t=234932
xiao shi pin 	小視頻	c=1 d=5.85257e-169 t=234932
xiao shi zi 	小獅子	c=3 d=1.01601 t=214475
xiao shou 	小手	c=2 d=3.13078e-14 t=234932
xiao shou 	消瘦	c=1 d=2.8761e-105 t=234932
xiao shou 	銷售	c=7 d=2.24227e-88 t=234932
xiao shu 	小數	c=12 d=1.75157e-06 t=234932
xiao shu bao 	小書包	c=1 d=1 t=130608
xiao shu dian 	小數點	c=8 d=1.73341e-12 t=234932
xiao shuai ge 	小帥哥	c=1 d=1 t=155631
xiao shuo 	小說	c=10 d=4.70251e-07 t=234932
xiao si 	笑死	c=4 d=1 t=217252
xiao si le 	笑死了	c=1 d=6.66275e-18 t=234932
xiao wan yi 	小玩意	c=1 d=1 t=216826
xiao wang 	小王	c=4 d=7.85857e-107 t=234932
xiao wen ti 	小問題	c=15 d=2.3484e-06 t=234932
xiao wo 	笑我	c=1 d=2.3384e-170 t=234932
xiao wu 	小吳	c=4 d=4.07673e-131 t=234932
xiao xi 	消息	c=45 d=0.00042573 t=234932
xiao xiang 	瀟湘	c=1 d=1 t=224828
xiao xiao 	小小	c=1 d=9.23872e-40 t=234932
xiao xiao 	笑笑	c=1 d=1 t=230926
xiao xiao zhi 	小小隻	c=1 d=1.88241e-30 t=234932
xiao xie 	小寫	c=5 d=2.68905e-41 t=234932
xiao xie er dun 	小謝爾頓	c=1 d=1.24646e-33 t=234932
xiao xin 	小心	c=2 d=1.71654e-33 t=234932
xiao xin 	小新	c=10 d=3.09987e-16 t=234932
xiao xin wo 	小心我	c=1 d=1 t=133032
xiao xin yi yi 	小心翼翼	c=1 d=1 t=204001
xiao yang 	小楊	c=4 d=0.111917 t=234932
xiao yi si 	小意思	c=1 d=1 t=197778
xiao yu 	小於	c=9 d=7.90975e-07 t=234932
xiao yuan 	校園	c=2 d=1.00007 t=141747
xiao zhan 	肖戰	c=2 d=1 t=186755
xiao zhang 	校長	c=2 d=6.00068e-22 t=234932
xiao zhong 	消腫	c=1 d=1.1178e-16 t=234932
xiao zhu shou 	小助手	c=4 d=5.14478e-10 t=234932
xiao zu 	小組	c=4 d=4.60861e-05 t=234932
xiao zui 	小嘴	c=1 d=4.34364e-73 t=234932
xiao zuo wen 	小作文	c=1 d=1.18435e-108 t=234932
xie 	些	c=18 d=0.0167392 t=234932
xie 	寫	c=611 d=3.11904 t=234932
xie 	蟹	c=2 d=1.44473e-05 t=234932
xie 	謝	c=90 d=2.65252e-06 t=234932
xie 	鞋	c=4 d=1.43377e-33 t=234932
xie ba zi 	鞋拔子	c=1 d=9.81741e-137 t=234932
xie bu chu 	寫不出	c=1 d=2.5087e-56 t=234932
xie bu chu lai 	寫不出來	c=1 d=1.29112e-06 t=234932
xie cheng 	寫成	c=4 d=6.625e-10 t=234932
xie cheng 	攜程	c=1 d=1 t=142515
xie chu 	寫出	c=2 d=8.1238e-27 t=234932
xie chu lai 	寫出來	c=1 d=1.28468e-06 t=234932
xie cuo 	寫錯	c=7 d=1.04386e-05 t=234932
xie da ma 	寫大媽	c=1 d=1 t=211852
xie dai 	攜帶	c=20 d=5.99251e-06 t=234932
xie dai ma 	寫代碼	c=18 d=0.0200519 t=234932
xie dao 	寫到	c=1 d=1 t=188026
xie duo 	懈惰	c=1 d=7.5486e-16 t=234932
xie e 	邪惡	c=1 d=1.64609e-40 t=234932
xie er dun 	謝爾頓	c=2 d=2.60478e-33 t=234932
xie fa 	寫法	c=28 d=0.341298 t=234932
xie fa ma 	寫法嗎	c=1 d=1 t=132948
xie fan le 	寫反了	c=1 d=2.93111e-122 t=234932
xie ge 	寫個	c=3 d=7.01412e-05 t=234932
xie guo 	寫過	c=3 d=1.20987e-06 t=234932
xie hao 	寫好	c=15 d=0.0128424 t=234932
xie hao le 	寫好了	c=2 d=6.73773e-32 t=234932
xie huo 	瀉火	c=1 d=1 t=141211
xie jin 	寫進	c=1 d=2.56347e-16 t=234932
xie jin qu 	寫進去	c=1 d=0.141564 t=234932
xie le 	謝了	c=2 d=2.1401e-10 t=234932
xie lou 	泄漏	c=9 d=0.00410726 t=234932
xie man 	寫滿	c=1 d=1 t=216015
xie mei xie 	寫沒寫	c=1 d=0.763379 t=234932
xie qi lai 	寫起來	c=1 d=1 t=185137
xie ru 	寫入	c=7 d=0.323043 t=234932
xie shang 	寫上	c=5 d=1 t=199663
xie shi 	寫詩	c=2 d=0.000358717 t=234932
xie si 	血絲	c=3 d=1 t=205066
xie tiao 	協調	c=12 d=4.38384e-05 t=234932
xie tong 	協同	c=2 d=1.956 t=167706
xie wan 	寫完	c=17 d=0.0203434 t=234932
xie wan le 	寫完了	c=3 d=0.324652 t=234932
xie xi 	歇息	c=1 d=1 t=146627
xie xian 	斜線	c=1 d=2.51921e-17 t=234932
xie xie 	寫寫	c=2 d=9.61444e-09 t=234932
xie xie 	謝謝	c=102 d=0.246829 t=234932
xie xie e 	謝謝哦	c=1 d=1 t=192698
xie xie la 	謝謝啦	c=1 d=1 t=136553
xie xie ni 	謝謝你	c=2 d=3.70668e-31 t=234932
xie xie zhu ren 	謝謝主任	c=1 d=4.43242e-17 t=234932
xie yi 	協議	c=19 d=1.06292e-12 t=234932
xie yi bian 	寫一遍	c=1 d=2.04837e-24 t=234932
xie yi ge 	寫一個	c=2 d=1.3931e-18 t=234932
xie yin 	諧音	c=1 d=1.42691e-06 t=234932
xie zai 	卸載	c=16 d=0.171187 t=234932
xie zai 	寫在	c=8 d=0.172045 t=234932
xie zai le 	卸載了	c=1 d=0.913931 t=234932
xie zai na li 	卸載哪裏	c=1 d=2.79812e-17 t=234932
xie zai yi qi 	寫在一起	c=1 d=1 t=232794
xie zhe 	斜着	c=1 d=4.11022e-129 t=234932
xie zhu 	協助	c=8 d=0.955997 t=234932
xie zi 	鞋子	c=3 d=1.4788e-132 t=234932
xin 	♥	c=3 d=3.03232e-102 t=234932
xin 	信	c=13 d=6.73587e-21 t=234932
xin 	心	c=15 d=9.65242e-06 t=234932
xin 	新	c=218 d=1.43621 t=234932
xin 	芯	c=2 d=2.47978e-96 t=234932
xin 	鋅	c=1 d=1 t=231619
xin 	鑫	c=3 d=3.12132e-07 t=234932
xin ban 	新版	c=77 d=0.0133289 t=234932
xin ban ben 	新版本	c=3 d=7.77584e-12 t=234932
xin chou 	薪酬	c=1 d=1 t=197050
xin chuan kou 	新串口	c=1 d=3.89408e-23 t=234932
xin chuang jian 	新創建	c=1 d=1 t=197960
xin chuang kou 	新窗口	c=5 d=1.09228e-09 t=234932
xin de 	新的	c=26 d=3.01078e-10 t=234932
xin de ma 	新的嗎	c=1 d=3.8867e-177 t=234932
xin dong 	心動	c=1 d=0.0584257 t=234932
xin fa di 	新發地	c=1 d=2.42085e-19 t=234932
xin fan 	心煩	c=3 d=9.98947e-18 t=234932
xin fen zhi 	新分支	c=2 d=1 t=169216
xin gai nian 	新概念	c=1 d=1 t=137381
xin gao 	新高	c=1 d=0.000367055 t=234932
xin gong neng 	新功能	c=14 d=0.882497 t=234932
xin gong si 	新公司	c=3 d=1.88927e-14 t=234932
xin guan 	新官	c=1 d=3.92106e-16 t=234932
xin guan fei yan 	新官肺炎	c=1 d=9.66396e-40 t=234932
xin hai cheng 	新海誠	c=1 d=4.1851e-18 t=234932
xin han shu 	新函數	c=1 d=1.91692e-126 t=234932
xin hao 	信號	c=7 d=2.28696e-26 t=234932
xin hua she 	新華社	c=1 d=2.14945e-120 t=234932
xin huan jing 	新環境	c=5 d=0.000208619 t=234932
xin hun 	新婚	c=1 d=1 t=174144
xin ji 	心機	c=1 d=1 t=214496
xin ji shu 	新技術	c=2 d=4.96936e-138 t=234932
xin jia 	新加	c=3 d=5.77343e-09 t=234932
xin jian 	新建	c=49 d=0.57695 t=234932
xin jian mo xing 	新建模型	c=1 d=2.84167e-81 t=234932
xin jiang 	新疆	c=2 d=8.23509e-40 t=234932
xin jiu 	新舊	c=4 d=4.39401e-16 t=234932
xin ka 	新卡	c=1 d=1.67439e-64 t=234932
xin kai 	新開	c=1 d=2.43308e-137 t=234932
xin kai fa 	新開發	c=3 d=1.88991e-18 t=234932
xin ke 	新科	c=1 d=1.88991e-18 t=234932
xin ku 	辛苦	c=20 d=9.73951e-14 t=234932
xin ku la 	辛苦啦	c=1 d=4.06102e-105 t=234932
xin kuan 	新款	c=8 d=0.0037164 t=234932
xin la 	辛辣	c=1 d=5.15242e-170 t=234932
xin lai 	新來	c=5 d=1.7576e-17 t=234932
xin lao ke 	新老客	c=4 d=1.96423 t=212142
xin li 	心理	c=6 d=3.31324e-05 t=234932
xin li 	心裏	c=2 d=2.81292e-79 t=234932
xin li hua 	心裏話	c=1 d=4.77764e-17 t=234932
xin li yin ying 	心理陰影	c=2 d=8.25386e-08 t=234932
xin lian jie 	新連接	c=1 d=1 t=188405
xin ling 	心靈	c=1 d=1.24139e-132 t=234932
xin mei ti 	新媒體	c=1 d=3.38881e-35 t=234932
xin mi ma 	新密碼	c=2 d=8.15202e-09 t=234932
xin neng yuan 	新能源	c=16 d=1.28172e-07 t=234932
xin nian kuai le 	新年快樂	c=2 d=2.09869e-06 t=234932
xin niang 	新娘	c=2 d=2.37543e-149 t=234932
xin pian 	芯片	c=7 d=0.000220415 t=234932
xin qing 	心情	c=15 d=8.32378e-19 t=234932
xin ren 	信任	c=2 d=1.28687e-26 t=234932
xin ren 	新人	c=10 d=5.26821e-07 t=234932
xin sai ji 	新賽季	c=1 d=1 t=201950
xin she ji 	新設計	c=1 d=1.6018e-72 t=234932
xin shi dai 	新世代	c=2 d=1.22705e-166 t=234932
xin shi ji 	新世紀	c=1 d=1 t=136260
xin shi jie 	新世界	c=1 d=1 t=167710
xin shou 	新手	c=2 d=1.11143e-37 t=234932
xin shu ju 	新數據	c=4 d=9.37865e-11 t=234932
xin shui 	薪水	c=1 d=1.66009e-22 t=234932
xin shuo chang 	新說唱	c=2 d=1.2519e-166 t=234932
xin si 	心思	c=4 d=2.3352e-08 t=234932
xin tai 	心態	c=7 d=0.0101529 t=234932
xin te xing 	新特性	c=2 d=1.77147e-80 t=234932
xin teng 	心疼	c=8 d=0.00995182 t=234932
xin tong xue 	新同學	c=1 d=1 t=193954
xin tuo 	信託	c=1 d=2.17843e-13 t=234932
xin wen 	新聞	c=12 d=2.37925e-32 t=234932
xin wen dang 	新文檔	c=5 d=1 t=183282
xin wu kong 	新悟空	c=1 d=3.24476e-24 t=234932
xin xi 	信息	c=222 d=1.45518 t=234932
xin xi tong 	新系統	c=1 d=1.15663e-06 t=234932
xin xian 	新鮮	c=2 d=0.0122773 t=234932
xin xian gan 	新鮮感	c=1 d=1 t=141419
xin xiang 	心想	c=1 d=1 t=155324
xin xin 	信心	c=1 d=1 t=155355
xin xu qiu 	新需求	c=11 d=8.0922e-10 t=234932
xin xue 	心血	c=0 d=2.53116e-103 t=234932
xin yang 	信仰	c=1 d=0.23457 t=234932
xin yong hu 	新用戶	c=5 d=1.19769 t=212859
xin yong ka 	信用卡	c=9 d=0.00296761 t=234932
xin you ling xi 	心有靈犀	c=1 d=5.5633e-14 t=234932
xin yu ming 	新域名	c=1 d=1 t=230778
xin yuan gong 	新員工	c=2 d=1 t=200093
xin yuan jie yi 	新垣結衣	c=1 d=2.97468e-31 t=234932
xin yuan yi ma 	心猿意馬	c=1 d=4.98638e-167 t=234932
xin zai 	心在	c=1 d=6.05274e-06 t=234932
xin zeng 	新增	c=29 d=0.557106 t=234932
xin zeng jia 	新增加	c=1 d=1.17936e-29 t=234932
xin zhi 	心智	c=1 d=1 t=175507
xin zhi du ming 	心知肚明	c=1 d=4.1228e-18 t=234932
xin zhi shi 	新知識	c=1 d=1.07602e-09 t=234932
xin zi 	薪資	c=15 d=0.255381 t=234932
xing 	刑	c=1 d=1 t=126448
xing 	型	c=76 d=0.0182329 t=234932
xing 	姓	c=5 d=7.9974e-19 t=234932
xing 	性	c=14 d=1.9999e-07 t=234932
xing 	星	c=7 d=1.25424e-18 t=234932
xing 	腥	c=1 d=6.65983e-101 t=234932
xing 	興	c=5 d=9.95456e-65 t=234932
xing 	行	c=161 d=0.759572 t=234932
xing 	邢	c=13 d=4.45637e-80 t=234932
xing 	醒	c=1 d=1 t=172357
xing ai 	性愛	c=4 d=1 t=179160
xing bi ti 	擤鼻涕	c=1 d=1 t=217565
xing bie 	性別	c=10 d=0.449329 t=234932
xing bu 	行不	c=3 d=5.54404e-32 t=234932
xing bu xing 	行不行	c=6 d=6.65934e-12 t=234932
xing can 	形参	c=1 d=5.82734e-177 t=234932
xing dong 	行動	c=3 d=1.37034e-172 t=234932
xing fa 	刑法	c=1 d=2.0644e-145 t=234932
xing fen 	興奮	c=3 d=0.0858632 t=234932
xing fu 	幸福	c=4 d=5.43602e-114 t=234932
xing gan 	性感	c=2 d=5.60475e-160 t=234932
xing ge 	性格	c=9 d=0.00178888 t=234932
xing guang 	星光	c=1 d=2.06959e-57 t=234932
xing hao 	星號	c=1 d=8.86561e-55 t=234932
xing jia bi 	性價比	c=3 d=1.04128e-103 t=234932
xing jiao yu 	性教育	c=1 d=0.000332125 t=234932
xing kong 	星空	c=1 d=4.47545e-13 t=234932
xing ma 	行嗎	c=11 d=0.271173 t=234932
xing ming 	姓名	c=7 d=0.000500451 t=234932
xing neng 	性能	c=12 d=1.1588e-28 t=234932
xing qi 	星期	c=10 d=1.50565e-79 t=234932
xing qi 	興起	c=1 d=1 t=155194
xing qi yi 	星期一	c=1 d=1.43222e-79 t=234932
xing qiu 	星球	c=3 d=1.62814 t=181968
xing qu 	興趣	c=5 d=0.000581442 t=234932
xing ren 	杏仁	c=3 d=9.40763e-146 t=234932
xing rong 	形容	c=3 d=1.10875e-38 t=234932
xing rong ci 	形容詞	c=2 d=1.95123 t=203413
xing shi 	形勢	c=1 d=1 t=177352
xing shi 	形式	c=12 d=1.44149 t=234932
xing wei 	行爲	c=119 d=0.00133343 t=234932
xing wei pin ci 	行爲頻次	c=2 d=1.48661e-47 t=234932
xing xing 	醒醒	c=1 d=3.38765e-31 t=234932
xing yu 	性慾	c=1 d=0.740818 t=234932
xing yun 	幸運	c=2 d=1.0332e-90 t=234932
xing zheng 	行政	c=5 d=3.76411e-06 t=234932
xing zuo 	星座	c=3 d=2.34557e-50 t=234932
xiong 	熊	c=4 d=2.48601e-08 t=234932
xiong 	胸	c=6 d=9.60595e-28 t=234932
xiong di 	兄弟	c=9 d=0.0234005 t=234932
xiong di men 	兄弟們	c=3 d=5.8164e-08 t=234932
xiong ji 	胸肌	c=2 d=6.35163e-73 t=234932
xiong ji su 	雄激素	c=2 d=0.752014 t=234932
xiong mao 	熊貓	c=1 d=1.02919e-15 t=234932
xiu 	休	c=2 d=2.38376e-102 t=234932
xiu 	修	c=33 d=0.0382237 t=234932
xiu 	秀	c=9 d=1.97522e-08 t=234932
xiu chi 	羞恥	c=3 d=1.53027e-27 t=234932
xiu ci ge 	修辭格	c=0 d=3.42614e-106 t=234932
xiu ci ge vd chu 	修辭格m(_ _)m出	c=1 d=3.44332e-105 t=234932
xiu fu 	修復	c=366 d=1.49948 t=234932
xiu fu wan 	修復完	c=1 d=1 t=219404
xiu fu yi xia 	修復一下	c=1 d=1 t=209272
xiu gai 	修改	c=561 d=1.35568 t=234932
xiu gai gao 	修改稿	c=1 d=0.453845 t=234932
xiu ha 	修哈	c=1 d=1 t=137149
xiu hao 	修好	c=21 d=0.00315111 t=234932
xiu jia 	休假	c=5 d=1.42463e-46 t=234932
xiu jian 	修剪	c=1 d=3.21599e-125 t=234932
xiu mian 	休眠	c=1 d=4.33404e-47 t=234932
xiu shi 	修飾	c=5 d=4.02156e-49 t=234932
xiu shou ji 	修手機	c=1 d=1 t=161948
xiu shou pang guan 	袖手旁觀	c=1 d=1 t=186079
xiu tu 	修圖	c=1 d=1 t=208613
xiu xi 	休息	c=23 d=0.0644589 t=234932
xiu xian 	休閒	c=2 d=1.01482e-114 t=234932
xu 	徐	c=7 d=0.000112226 t=234932
xu 	旭	c=0 d=3.242e-15 t=234932
xu 	續	c=6 d=3.07725e-07 t=234932
xu 	虛	c=14 d=9.73289e-06 t=234932
xu 	許	c=8 d=1.29134e-08 t=234932
xu 	需	c=1 d=0.0156076 t=234932
xu 	須	c=2 d=0.970446 t=234932
xu bu xu yao 	需不需要	c=7 d=0.0293049 t=234932
xu hang 	續航	c=2 d=1.04319e-115 t=234932
xu hao 	序號	c=2 d=4.18439e-16 t=234932
xu huang 	虛晃	c=2 d=1.02177e-18 t=234932
xu ji yu 	徐繼畬	c=0 d=4.39836e-133 t=234932
xu jia yin 	許家印	c=1 d=1 t=218400
xu jin shen 	需謹慎	c=1 d=4.67174e-18 t=234932
xu li 	畜力	c=0 d=3.26391e-06 t=234932
xu li eh 	畜力誒	c=1 d=3.28027e-05 t=234932
xu lie 	序列	c=1 d=3.29671e-05 t=234932
xu lie hua 	序列化	c=2 d=7.2662e-38 t=234932
xu ming hui 	徐明輝	c=1 d=1 t=182548
xu ni 	虛擬	c=9 d=2.44342e-31 t=234932
xu ni fang di chan 	虛擬房地產	c=1 d=1 t=184605
xu ni hua 	虛擬化	c=1 d=2.3337e-117 t=234932
xu ni ji 	虛擬機	c=9 d=0.0045491 t=234932
xu qiu 	需求	c=260 d=0.788466 t=234932
xu qiu wen dang 	需求文檔	c=1 d=1 t=130578
xu rong xin 	虛榮心	c=2 d=1.7827 t=213072
xu wei 	虛僞	c=1 d=3.36574e-131 t=234932
xu xian 	虛線	c=15 d=2.66502e-25 t=234932
xu xiao 	續效	c=1 d=1 t=229214
xu yao 	需要	c=695 d=0.899367 t=234932
xu yao dao 	需要到	c=1 d=1 t=189422
xu zhi 	須知	c=3 d=1.18063e-66 t=234932
xuan 	懸	c=2 d=6.34772e-07 t=234932
xuan 	炫	c=1 d=1 t=186962
xuan 	玄	c=1 d=1 t=189224
xuan 	癬	c=2 d=2.27479e-71 t=234932
xuan 	軒	c=1 d=1.56246e-103 t=234932
xuan 	選	c=134 d=0.815854 t=234932
xuan cuo 	選錯	c=1 d=8.54904e-39 t=234932
xuan da 	宣達	c=0 d=0.1 t=186943
xuan fa 	選法	c=1 d=7.89419e-72 t=234932
xuan fu 	懸浮	c=19 d=0.0156076 t=234932
xuan fu kuang 	懸浮框	c=1 d=1 t=231823
xuan hao 	選好	c=3 d=6.92876e-08 t=234932
xuan ku 	炫酷	c=2 d=5.99168e-26 t=234932
xuan kuang 	選框	c=1 d=4.24546e-10 t=234932
xuan piao 	選票	c=1 d=1.94523e-122 t=234932
xuan pin 	選品	c=3 d=2.90248 t=127921
xuan qu 	選取	c=1 d=1 t=230209
xuan ran 	渲染	c=128 d=0.29671 t=234932
xuan ran qi 	渲染器	c=1 d=1.27087e-114 t=234932
xuan ran tu 	渲染圖	c=1 d=0.00032882 t=234932
xuan shou 	選手	c=2 d=6.17631e-126 t=234932
xuan tian 	選填	c=1 d=1 t=130998
xuan xiang 	選項	c=16 d=5.04434e-09 t=234932
xuan xing 	選型	c=3 d=2.97025 t=229413
xuan ya 	泫雅	c=1 d=1.59902e-81 t=234932
xuan ze 	選擇	c=208 d=0.811935 t=234932
xuan ze kuang 	選擇框	c=3 d=1.81412e-129 t=234932
xuan ze qi 	選擇器	c=15 d=8.61001e-05 t=234932
xuan zhong 	選中	c=47 d=0.0045082 t=234932
xuan zhuan 	旋轉	c=6 d=4.44971e-19 t=234932
xuan zhuang 	玄奘	c=1 d=2.69986e-67 t=234932
xue 	學	c=48 d=1.42871 t=234932
xue 	屑	c=1 d=3.17189e-139 t=234932
xue 	穴	c=1 d=1 t=232340
xue 	血	c=10 d=2.04865e-55 t=234932
xue 	雪	c=8 d=0.110803 t=234932
xue ba 	學霸	c=1 d=1.02511e-27 t=234932
xue bi 	雪碧	c=0 d=5.5175e-06 t=234932
xue bi tu 	雪碧圖	c=2 d=0.00371653 t=234932
xue che 	學車	c=1 d=1 t=213684
xue dao 	雪道	c=2 d=6.95383e-93 t=234932
xue fei 	學費	c=1 d=2.85777e-118 t=234932
xue guo 	學過	c=1 d=7.10658e-12 t=234932
xue guo lie che 	雪國列車	c=1 d=1.62971e-40 t=234932
xue hao 	學好	c=2 d=1 t=218809
xue hui 	學會	c=7 d=4.64513e-39 t=234932
xue lai xue qu 	學來學去	c=1 d=7.74791e-146 t=234932
xue li 	學歷	c=13 d=0.913931 t=234932
xue nuo 	雪諾	c=1 d=9.10649e-135 t=234932
xue qiu 	雪球	c=4 d=2.21557e-06 t=234932
xue sheng 	學生	c=7 d=5.74083e-90 t=234932
xue shi yuan bo 	學識淵博	c=1 d=1.15052e-120 t=234932
xue shu 	學術	c=1 d=8.13131e-126 t=234932
xue wei 	學位	c=3 d=2.10458e-19 t=234932
xue xi 	學習	c=84 d=1 t=234932
xue xi lai 	學習來	c=1 d=1.48799e-146 t=234932
xue xi yi xia 	學習一下	c=4 d=3.04636e-17 t=234932
xue xiao 	學校	c=9 d=2.10636e-21 t=234932
xue xiao bi ye 	學校畢業	c=1 d=1 t=136834
xue xin wang 	學信網	c=1 d=1 t=207673
xue xue 	學學	c=3 d=7.79995e-19 t=234932
xue xue xi 	學學習	c=1 d=1.27385e-24 t=234932
xue xue ying yu 	學學英語	c=1 d=2.41583e-24 t=234932
xue ya 	血壓	c=2 d=1.99501 t=159261
xue yi xia 	學一下	c=1 d=4.50266e-143 t=234932
xue ying yu 	學英語	c=1 d=2.74226e-24 t=234932
xue yu 	鱈魚	c=1 d=2.74747e-08 t=234932
xue zhe 	學者	c=1 d=6.03794e-36 t=234932
xue zhe ge 	學這個	c=1 d=6.41588e-15 t=234932
xue zhi qian 	薛之謙	c=1 d=1.51722e-169 t=234932
xun 	尋	c=1 d=1.44523e-09 t=234932
xun 	洵	c=5 d=1.68375e-12 t=234932
xun huan 	循環	c=28 d=1.21583e-05 t=234932
xun jie 	迅捷	c=1 d=1 t=155559
xun lei 	迅雷	c=9 d=1.99501 t=232024
xun lian 	訓練	c=13 d=1.29042e-29 t=234932
xun xun 	旬旬	c=1 d=3.53443e-30 t=234932
xun zhao 	尋找	c=3 d=9.30629e-27 t=234932
ya 	丫	c=0 d=7.76765e-30 t=234932
ya 	亞	c=11 d=0.286774 t=234932
ya 	呀	c=67 d=0.00035443 t=234932
ya 	壓	c=9 d=3.9272e-05 t=234932
ya 	押	c=1 d=1 t=209456
ya 	牙	c=5 d=5.68439e-32 t=234932
ya 	訝	c=1 d=1.25251e-178 t=234932
ya 	雅	c=1 d=1 t=131765
ya 	鴨	c=2 d=7.29742e-59 t=234932
ya ba 	啞巴	c=1 d=1.60021e-31 t=234932
ya bo 	鸭脖	c=1 d=1.36163e-102 t=234932
ya bo zi 	鴨脖子	c=1 d=1.57763e-99 t=234932
ya chao 	亞超	c=14 d=3.42298e-06 t=234932
ya feng 	牙縫	c=1 d=1.4349e-101 t=234932
ya gai ya 	亞該亞	c=0 d=0.1 t=212578
ya ge 	雅閣	c=1 d=5.76249e-163 t=234932
ya gen 	壓根	c=1 d=1 t=193510
ya jie 	雅潔	c=1 d=1 t=195059
ya kou 	牙口	c=1 d=1 t=222691
ya lan shi 	雅蘭仕	c=1 d=2.33751e-48 t=234932
ya li 	壓力	c=12 d=4.13136e-13 t=234932
ya li da 	壓力大	c=1 d=5.85357e-171 t=234932
ya ling 	啞鈴	c=1 d=4.46636e-136 t=234932
ya long wan 	亞龍灣	c=1 d=3.18085e-84 t=234932
ya ma xun 	亞馬遜	c=3 d=0.000202454 t=234932
ya mei die 	雅美蝶	c=1 d=4.09961e-128 t=234932
ya nan 	亞男	c=28 d=1 t=201203
ya ran 	啞然	c=1 d=1.80522e-09 t=234932
ya ran neng 	啞然能	c=28 d=0.00120654 t=234932
ya se 	亞瑟	c=1 d=1.30008e-146 t=234932
ya shi lan dai 	雅詩蘭黛	c=39 d=1.9779e-16 t=234932
ya si 	雅思	c=3 d=1.58757e-18 t=234932
ya suo 	壓縮	c=13 d=0.000439444 t=234932
ya suo gu 	呀鎖骨	c=1 d=3.68608e-83 t=234932
ya zhao 	壓着	c=1 d=1.94021e-121 t=234932
ya zhi 	壓制	c=1 d=1 t=154490
ya zi 	鴨子	c=3 d=2.1901e-17 t=234932
yan 	嚴	c=1 d=1 t=137909
yan 	妍	c=2 d=1.83406e-18 t=234932
yan 	岩	c=4 d=1.06668e-20 t=234932
yan 	淹	c=1 d=1 t=216656
yan 	演	c=8 d=5.17357e-13 t=234932
yan 	炎	c=1 d=1 t=220606
yan 	煙	c=2 d=7.0127e-32 t=234932
yan 	眼	c=3 d=7.75708e-13 t=234932
yan 	顏	c=9 d=2.15692e-102 t=234932
yan bu 	眼部	c=1 d=1 t=182366
yan bu chu 	演不出	c=1 d=5.73449e-47 t=234932
yan cao 	菸草	c=2 d=2.06216e-34 t=234932
yan chang 	延長	c=2 d=0.00141755 t=234932
yan chang le 	延長了	c=1 d=0.000372602 t=234932
yan chi 	延遲	c=14 d=0.00171216 t=234932
yan chou zhe 	眼瞅着	c=1 d=1 t=190836
yan fa 	研發	c=23 d=1.19019e-19 t=234932
yan fa zu 	研發組	c=1 d=8.7607e-62 t=234932
yan ge 	嚴格	c=6 d=3.44148e-30 t=234932
yan ge 	閹割	c=2 d=1.67792e-30 t=234932
yan guang 	驗光	c=3 d=1.94578 t=140635
yan hai 	沿海	c=2 d=1.46743e-100 t=234932
yan hou 	延後	c=3 d=2.0102e-38 t=234932
yan hu 	鹽湖	c=2 d=3.06662e-18 t=234932
yan hua 	眼花	c=1 d=1.67325e-56 t=234932
yan ji 	演技	c=1 d=1.62065e-92 t=234932
yan jiang 	岩漿	c=1 d=5.47417e-118 t=234932
